,0,1,2
573,Iowa,Madison,18232.119838118775
145,Arkansas,Sevier,91493.50888494418
699,Kentucky,Muhlenberg,37189.88001624416
312,Georgia,McDuffie,6154.4431444592265
320,Georgia,Murray,136497.9779827388
1830,Virginia,Middlesex,47105.4969834681
598,Iowa,Taylor,203585.88406362495
315,Georgia,Miller,93805.4034501383
1056,Missouri,Wayne,27005.848212580004
1438,Tennessee,Macon,16303.480352857317
363,Georgia,Ware,11055.343614803221
381,Idaho,Blaine,11603.942977437857
61,Alabama,Walker,929010.6830757338
1270,Oklahoma,Bryan,772491.2690349439
1279,Oklahoma,Comanche,56541.44046570671
629,Kentucky,Campbell,238088.70495048008
1051,Missouri,Taney,220759.8396472449
214,Florida,Wakulla,23976.611496034777
170,Florida,Franklin,38478.48946114369
2,Alabama,Barbour,1011886.2383022796
849,Michigan,Montcalm,23313.158263311896
1828,Virginia,Mathews,34642.98916679335
76,Arizona,Pinal,81743.78250948497
96,Arkansas,Crawford,9485.589562706427
1071,Nevada,Mineral,3336.135464559762
1035,Missouri,Pulaski,13490.409865192978
683,Kentucky,Madison,17795.055105356143
625,Kentucky,Bullitt,12305.142877397431
1093,North Carolina,Caswell,17181.665649841994
415,Idaho,Twin Falls,6966.3936965751645
676,Kentucky,Leslie,23609.14783710427
69,Arizona,Graham,136960.20412634208
1568,Texas,Gray,127457.96815613635
843,Michigan,Mason,21827.694984755948
1351,South Carolina,Chester,1072631.8298456424
671,Kentucky,Knox,37675.80723151796
1573,Texas,Hale,17189.508484903698
392,Idaho,Clearwater,130692.86692646772
579,Iowa,Monona,13208.567046334378
1055,Missouri,Washington,133664.69287320477
1023,Missouri,Newton,67903.06614104602
1633,Texas,Martin,40345.59520256684
1423,Tennessee,Henderson,74780.42635423187
1273,Oklahoma,Carter,37443.68562698435
717,Kentucky,Simpson,74464.70998809405
1334,Oklahoma,Tulsa,178180.1296298923
1039,Missouri,Ray,37989.463637827226
284,Georgia,Hall,9530.403697998929
762,Louisiana,Natchitoches,6189.285047889697
633,Kentucky,Casey,35578.06069011885
1014,Missouri,McDonald,66908.9926011096
273,Georgia,Forsyth,185687.8165998837
495,Illinois,Schuyler,52885.13986478502
936,Mississippi,Sunflower,20925.559629190535
1189,Ohio,Clinton,219392.62144501065
1161,North Carolina,Surry,206166.50912907222
1191,Ohio,Coshocton,76065.23775286223
1501,Texas,Brewster,54266.087453033724
1074,Nevada,Storey,9966.42539131569
1603,Texas,Jim Wells,30457.392163133125
1604,Texas,Johnson,1379231.4880369497
1535,Texas,Dallam,68248.84885259144
338,Georgia,Schley,24110.002866009054
852,Michigan,Newaygo,19626.369612292165
431,Illinois,Clinton,48320.98250567545
695,Kentucky,Metcalfe,11698.948577266458
932,Mississippi,Sharkey,265843.6695072386
1734,Utah,Cache,9821.500419891274
117,Arkansas,Lawrence,14279.148739103766
1331,Oklahoma,Stephens,23560.116396012527
1702,Texas,Titus,14046.106911750197
419,Illinois,Alexander,22058.823590502518
684,Kentucky,Magoffin,74389.94674074877
1364,South Carolina,Hampton,13142.376382654542
623,Kentucky,Breathitt,389309.63099841744
696,Kentucky,Monroe,294333.56159170275
1209,Ohio,Harrison,8274.124795956519
1255,Ohio,Union,8897.00766840665
1198,Ohio,Fairfield,5115.802347484939
1372,South Carolina,Marion,184433.04595269062
171,Florida,Gadsden,9232.054883082632
132,Arkansas,Perry,1422494.0019377216
1111,North Carolina,Gaston,11692.862053449015
1403,Tennessee,Cumberland,32528.624664815427
1504,Texas,Brown,78297.0531428046
1261,Ohio,Williams,155716.8721033725
1418,Tennessee,Hancock,9487.115698443411
228,Georgia,Bleckley,29206.006347950486
409,Idaho,Oneida,302447.78065272287
211,Florida,Taylor,15108.442860158246
845,Michigan,Menominee,73990.59631674565
586,Iowa,Plymouth,6817.210099584047
1377,South Carolina,Orangeburg,12362.371980496266
1697,Texas,Tarrant,949628.17253946
462,Illinois,Lawrence,16517.540358554656
1181,Ohio,Auglaize,41607.07802818413
217,Georgia,Appling,124704.24471735253
1207,Ohio,Hancock,14071.441946768013
463,Illinois,Lee,26894.025204177153
1167,North Carolina,Wake,6479.678112255713
747,Louisiana,East Carroll,29717.766224384624
701,Kentucky,Nicholas,83320.09866135655
519,Iowa,Black Hawk,10800.86699488405
769,Louisiana,Richland,137867.5308848916
1713,Texas,Walker,133274.17623450488
1475,Tennessee,Wayne,70638.22378670117
541,Iowa,Des Moines,97187.73107612638
918,Mississippi,Montgomery,13079.509862513307
276,Georgia,Gilmer,61814.986432891266
1243,Ohio,Preble,292015.8834257769
777,Louisiana,Washington,26534.478496424745
220,Georgia,Baker,33091.429521246304
922,Mississippi,Oktibbeha,12235.691460049102
700,Kentucky,Nelson,84863.30248053155
796,Michigan,Arenac,150651.9260710785
1003,Missouri,LaClede,61671.80563604694
95,Arkansas,Craighead,8009.454480762407
1362,South Carolina,Greenville,10091.94932189196
1616,Texas,Knox,9351.285431593551
469,Illinois,Marion,8500.604501062815
576,Iowa,Marshall,7061.526151091156
758,Louisiana,Lincoln,98577.56083480125
686,Kentucky,Marshall,86838.51963385494
775,Louisiana,Vermilion,5933.126528230492
1856,Virginia,Smyth,41109.39890731483
703,Kentucky,Oldham,144858.9902998779
724,Kentucky,Warren,19745.88249178146
521,Iowa,Bremer,6763.354305889677
1460,Tennessee,Scott,35407.91069287492
1788,Virginia,Carroll,69490.17782101456
216,Florida,Washington,155717.76919498213
1127,North Carolina,Jones,10850.276698004722
1428,Tennessee,Jackson,14303.036050287763
814,Michigan,Emmet,73288.99358186814
538,Iowa,Davis,211034.9953022418
195,Florida,Miami-Dade,12425.22362376361
1642,Texas,Midland,8080.92872234904
1509,Texas,Callahan,2260100.1752999653
282,Georgia,Gwinnett,16021.850956099439
1634,Texas,Mason,274824.81787569413
1716,Texas,Washington,150682.97656842085
1201,Ohio,Fulton,42800.62018618004
1639,Texas,McMullen,8649.853010855986
907,Mississippi,Lauderdale,8080.75147706971
1853,Virginia,Russell,11595.487544685058
498,Illinois,Stark,10662.787680152698
224,Georgia,Bartow,11532.96283812152
1811,Virginia,Halifax,51124.64035590382
254,Georgia,Coweta,15913.964273184078
802,Michigan,Branch,32214.368936048464
981,Missouri,Dallas,16684.99162921154
413,Idaho,Shoshone,37538.861242790554
482,Illinois,Ogle,8455.01010905004
1369,South Carolina,Laurens,8638.23488094567
184,Florida,Jefferson,21926.63781142442
1140,North Carolina,New Hanover,123203.18628360017
1795,Virginia,Cumberland,77092.48866088362
246,Georgia,Clay,40698.17469282644
149,Arkansas,Van Buren,57508.286182166295
827,Michigan,Isabella,99388.49385176475
1044,Missouri,Scotland,85522.85843690879
191,Florida,Madison,10679.642803482055
1859,Virginia,Stafford,403177.7387131959
726,Kentucky,Wayne,7697.257408339532
612,Kentucky,Allen,6538.264002423251
1863,Virginia,Tazewell,6671.9275904369515
1412,Tennessee,Giles,157885.4494375726
474,Illinois,McHenry,45039.719499272105
1511,Texas,Camp,237965.24471758454
1798,Virginia,Essex,68518.78785065326
231,Georgia,Bryan,16211.878461723581
1845,Virginia,Prince George,2533268.444759618
1180,Ohio,Athens,275657.72392746696
275,Georgia,Fulton,17779.11573316169
1833,Virginia,New Kent,15655.747449961525
1738,Utah,Duchesne,9498.501385837868
1078,North Carolina,Alexander,5505.593365775274
158,Florida,Brevard,10954.96823775481
155,Florida,Baker,129578.2459426607
715,Kentucky,Scott,12691.297795089486
609,Iowa,Worth,405942.3375581808
1683,Texas,San Saba,77178.91179779045
1174,North Carolina,Yadkin,23348.14758997294
1186,Ohio,Champaign,96309.97933077592
1441,Tennessee,Marshall,9542.538709630355
1312,Oklahoma,Murray,14545.672746772298
1064,Nevada,Elko,104036.27302157482
535,Iowa,Clinton,64161.87067118791
1694,Texas,Stonewall,8445.867441571581
435,Illinois,Douglas,112432.30155590347
1576,Texas,Hansford,237945.5972445946
1015,Missouri,Mercer,12065.01901272615
263,Georgia,Douglas,17867.381842399023
776,Louisiana,Vernon,415370.52205414965
1345,South Carolina,Barnwell,11424.961488242769
1293,Oklahoma,Harper,138890.4409991122
1008,Missouri,Linn,17647.883333865037
1752,Utah,Sevier,19973.020329226754
1347,South Carolina,Berkeley,29902.47758288436
200,Florida,Osceola,124056.8642516067
1215,Ohio,Jackson,159098.52990776888
895,Mississippi,Hinds,31635.288688713994
1083,North Carolina,Beaufort,27740.39251414329
1391,Tennessee,Bradley,18776.715483441472
1304,Oklahoma,Logan,10553.643492317844
1452,Tennessee,Perry,11568.951585048264
1741,Utah,Grand,9752.539051396163
706,Kentucky,Pendleton,39077.475167743534
1797,Virginia,Dinwiddie,97459.20619110193
601,Iowa,Wapello,41586.47103797989
1802,Virginia,Fluvanna,7843.400534147602
24,Alabama,Elmore,36370.96275630681
35,Alabama,Jefferson,468128.47986721265
91,Arkansas,Cleburne,77328.04585785307
33,Alabama,Houston,10277.31747191833
1638,Texas,McLennan,14522.031631953869
256,Georgia,Crisp,60341.91616219362
452,Illinois,Jackson,32584.903003172512
1182,Ohio,Belmont,33292.95748063221
412,Idaho,Power,50268.67167359609
1283,Oklahoma,Custer,87219.89097844948
1038,Missouri,Randolph,382746.9991716299
1673,Texas,Refugio,12622.90052726968
1649,Texas,Morris,15533.948566673014
223,Georgia,Barrow,146998.13396992124
1422,Tennessee,Haywood,41705.41290195782
1655,Texas,Nueces,30211.17484102901
564,Iowa,Johnson,59860.72411966014
1030,Missouri,Pettis,164682.13285363966
616,Kentucky,Bath,41248.54040981736
1761,Vermont,Addison,513248.30900205066
490,Illinois,Randolph,211334.69102164794
47,Alabama,Mobile,62240.51800533743
964,Missouri,Caldwell,46780.621453490734
526,Iowa,Carroll,1697476.7442970916
1077,North Carolina,Alamance,8883.346175418119
1348,South Carolina,Calhoun,13687.045379855737
376,Idaho,Adams,18405.94072165877
241,Georgia,Chatham,157408.52957051367
772,Louisiana,Tensas,72983.88092351783
1554,Texas,Fayette,12859.121123283527
366,Georgia,Wayne,40470.66553429482
1681,Texas,San Jacinto,10680.254635579215
156,Florida,Bay,19706.019053522185
1512,Texas,Carson,30177.580203209174
1214,Ohio,Huron,12890.602821852777
921,Mississippi,Noxubee,13792.589165941003
1774,Virginia,Amelia,100453.39380267056
748,Louisiana,East Feliciana,10177.102712036369
1250,Ohio,Shelby,157924.7879987319
1471,Tennessee,Union,39329.75690826254
512,Illinois,Woodford,67367.3787282025
243,Georgia,Chattooga,20612.12307228892
552,Iowa,Hamilton,2689436.7345488165
581,Iowa,Montgomery,3435741.330081511
1371,South Carolina,Lexington,5847.697195421507
666,Kentucky,Jefferson,10191.590600131463
1384,South Carolina,Williamsburg,8680.519888259718
1188,Ohio,Clermont,16950.534827399624
1164,North Carolina,Tyrrell,14630.724941667399
326,Georgia,Peach,360739.3951883436
985,Missouri,Dunklin,71732.9603244674
916,Mississippi,Marshall,17037.557625409947
561,Iowa,Jackson,844388.4920075119
1176,Ohio,Adams,10960.139264267147
672,Kentucky,LaRue,24282.63028250627
1272,Oklahoma,Canadian,15882.726538256775
910,Mississippi,Lee,16072.428469051023
1232,Ohio,Montgomery,9501.736919695255
173,Florida,Glades,11980.930203190099
1562,Texas,Gaines,13604.210122352393
129,Arkansas,Nevada,92244.70451198879
1228,Ohio,Meigs,45782.14021921591
367,Georgia,Webster,178005.36644275836
737,Louisiana,Bienville,56908.19368454359
1532,Texas,Crockett,46391.907781578404
1168,North Carolina,Warren,94898.58222259498
56,Alabama,Shelby,6317.790137348922
388,Idaho,Canyon,14644.830445275406
1010,Missouri,Macon,7890.606092596146
1244,Ohio,Putnam,11581.929101231028
523,Iowa,Buena Vista,27961.344950177194
1258,Ohio,Warren,114564.51289883757
1719,Texas,Wheeler,25796.513028614412
966,Missouri,Camden,12668.036692535548
950,Mississippi,Yalobusha,11658.83754619301
1487,Texas,Austin,124031.5293280312
1407,Tennessee,Dyer,673456.7890345837
803,Michigan,Calhoun,30994.08169063321
1800,Virginia,Fauquier,42412.63443322885
430,Illinois,Clay,8737.773727282769
88,Arkansas,Chicot,9339.113869748828
591,Iowa,Ringgold,125902.43007912856
1606,Texas,Karnes,13446.71140022921
344,Georgia,Sumter,36164.285163628534
878,Mississippi,Calhoun,28138.646221281175
1553,Texas,Fannin,26315.944026861413
1075,Nevada,Washoe,32500.28719272235
730,Kentucky,Woodford,71755.13122746664
87,Arkansas,Carroll,10863.614115648286
1310,Oklahoma,McCurtain,8079.780365326601
1145,North Carolina,Pasquotank,14169.220715964255
637,Kentucky,Clinton,57752.51965178144
290,Georgia,Henry,8614.001837985776
1759,Utah,Wayne,45258.94266197383
351,Georgia,Thomas,91346.08945443186
967,Missouri,Cape Girardeau,18488.34921383005
1809,Virginia,Greene,18524305.788503382
486,Illinois,Pike,7068.319144005085
104,Arkansas,Fulton,13955.079963012864
1388,Tennessee,Benton,11233.530882334118
798,Michigan,Barry,57494.86125660699
520,Iowa,Boone,32380.13637111991
1355,South Carolina,Darlington,188006.57148346014
1137,North Carolina,Montgomery,10385.879636137699
477,Illinois,Mercer,30476.28635791492
1537,Texas,Dawson,5710.954868616456
280,Georgia,Grady,78613.32366946414
178,Florida,Hernando,317353.70301815524
799,Michigan,Bay,54496.42112470235
1618,Texas,Lamb,10544.387092550762
1267,Oklahoma,Beaver,37712.29419916599
834,Michigan,Lapeer,6382.577472101047
691,Kentucky,McLean,20561.23852335147
90,Arkansas,Clay,30733.542363970257
707,Kentucky,Perry,54094.26197781586
848,Michigan,Monroe,18374.055955740256
1046,Missouri,Shannon,18414.476955794875
138,Arkansas,Prairie,55987.33729218607
1682,Texas,San Patricio,154116.59048294477
1065,Nevada,Esmeralda,33450.17406427468
1017,Missouri,Mississippi,35935.06089984032
1771,Vermont,Windsor,23065.331141609866
942,Mississippi,Union,1180257.0393443953
1715,Texas,Ward,7598680.823591089
1870,Virginia,York,114838.90867045824
119,Arkansas,Lincoln,352067.12098923035
1529,Texas,Coryell,126871.29564751584
23,Alabama,Dallas,223725.64609385605
1751,Utah,Sanpete,96292.49940836536
383,Idaho,Bonner,107203.72973743532
1112,North Carolina,Gates,34571.876613270986
1731,Texas,Zavala,1285493.1911029418
1436,Tennessee,Lincoln,6574.360992006833
206,Florida,Santa Rosa,11280.115380154553
1050,Missouri,Sullivan,39315.26339625201
1366,South Carolina,Jasper,12099.195608403328
667,Kentucky,Jessamine,30728.95943372607
1518,Texas,Clay,28095.813914971255
1585,Texas,Henderson,26513.20728459759
167,Florida,Duval,10828.356280513837
1466,Tennessee,Sullivan,814468.4618538409
723,Kentucky,Union,18230.647337548256
370,Georgia,Whitfield,29208.085337838264
588,Iowa,Polk,82179.70973740701
374,Georgia,Worth,34317.017238673674
1812,Virginia,Hampton,10064.439611402433
1736,Utah,Daggett,4317.439639829829
1005,Missouri,Lawrence,23626.779018891575
239,Georgia,Catoosa,43108.669004305826
1858,Virginia,Spotsylvania,7671.101443528775
1695,Texas,Sutton,9721.567950712964
515,Iowa,Allamakee,11674.75617101726
115,Arkansas,Johnson,443636.7400890573
1570,Texas,Gregg,100606.0464680481
893,Mississippi,Hancock,8262.909871879396
212,Florida,Union,19548.65191089831
128,Arkansas,Montgomery,104059.01323870692
1684,Texas,Schleicher,14981.79289305548
1284,Oklahoma,Delaware,25287.089908006623
1178,Ohio,Ashland,38652.8796869626
1461,Tennessee,Sequatchie,31026.633659498544
830,Michigan,Kalkaska,8687.461871105988
870,Michigan,Wayne,20066.448595328387
1647,Texas,Montgomery,40060.25180328093
1560,Texas,Freestone,21781.373772337236
685,Kentucky,Marion,50403.988130750644
458,Illinois,Kankakee,215851.77118201126
1342,South Carolina,Allendale,5606.4054062569185
1444,Tennessee,McNairy,87499.98380533697
433,Illinois,Crawford,1216687.6714520084
757,Louisiana,Lafourche,66462.38620752971
269,Georgia,Evans,800591.5079879919
182,Florida,Indian River,20264.47979451985
439,Illinois,Fayette,146576.69893644322
1320,Oklahoma,Ottawa,6450.390476425086
621,Kentucky,Boyle,41908.203357988314
1822,Virginia,Lancaster,78485.88646514072
1762,Vermont,Bennington,25789.21113438096
403,Idaho,Lemhi,70593.86479113798
1770,Vermont,Windham,10001.564909998157
1703,Texas,Tom Green,13076.661126034001
404,Idaho,Lewis,52235.434305256385
1360,South Carolina,Florence,164168.46930530353
64,Alabama,Winston,36415.250895837235
1527,Texas,Concho,104127.51432867782
181,Florida,Holmes,28477.183983571846
265,Georgia,Echols,18503.489277202676
1415,Tennessee,Grundy,266246.76241484156
8,Alabama,Chambers,629558.7126133988
1519,Texas,Cochran,22802.998363609873
558,Iowa,Humboldt,26934.830102669777
1848,Virginia,Rappahannock,27483.370858563994
1012,Missouri,Maries,79216.26559203169
929,Mississippi,Quitman,536932.2469121508
1539,Texas,Delta,9270.553894529174
1389,Tennessee,Bledsoe,197483.88349725358
1571,Texas,Grimes,17731.649258195604
1760,Utah,Weber,30204.47702092339
736,Louisiana,Beauregard,13446.986554508414
456,Illinois,Johnson,278116.649138778
188,Florida,Leon,16609.111058807575
1340,South Carolina,Abbeville,51423.81899379533
833,Michigan,Lake,77958.31475006897
1608,Texas,Kendall,1573466.897329967
673,Kentucky,Laurel,205912.10406851541
1376,South Carolina,Oconee,34897.51352682411
1130,North Carolina,Lincoln,11525.172724691984
1768,Vermont,Rutland,434041.0624770859
577,Iowa,Mills,151866.01983305762
368,Georgia,Wheeler,56661.34359184752
450,Illinois,Henry,47283.23555424443
1259,Ohio,Washington,96559.75668203083
875,Mississippi,Attala,358609.56772729795
1596,Texas,Irion,13165.343038647656
739,Louisiana,Caddo,22766.89344532189
27,Alabama,Fayette,73966.7804466859
481,Illinois,Moultrie,343810.73923761
1277,Oklahoma,Cleveland,38067.29240494011
259,Georgia,Decatur,85941.45072056608
1401,Tennessee,Coffee,61482.60362266522
952,Missouri,Adair,196235.7806741106
1817,Virginia,Isle of Wight,304398.11720095767
951,Mississippi,Yazoo,427995.15155055607
59,Alabama,Tallapoosa,59469.20521296656
788,Massachusetts,Norfolk,18036.674456971585
386,Idaho,Butte,41442.48968161966
134,Arkansas,Pike,70748.84609929264
1419,Tennessee,Hardeman,24684.10561050201
106,Arkansas,Grant,12978.014921142663
784,Massachusetts,Essex,30171.969902214223
675,Kentucky,Lee,14385.221151352382
250,Georgia,Coffee,13944.664642190328
562,Iowa,Jasper,89073.26915232746
100,Arkansas,Desha,77222.70803281417
296,Georgia,Jefferson,241963.85570104868
553,Iowa,Hancock,12649.220006445654
266,Georgia,Effingham,95641.79287991201
281,Georgia,Greene,86264.3685739355
1276,Oklahoma,Cimarron,30753.572807472647
668,Kentucky,Johnson,27697.360146161962
556,Iowa,Henry,97901.74948014134
180,Florida,Hillsborough,32452.85686997637
152,Arkansas,Woodruff,49409.28880164465
570,Iowa,Louisa,37873.18910767089
466,Illinois,Macon,77250.51050293505
1666,Texas,Presidio,25283.27262319293
1635,Texas,Matagorda,13066.678800697624
1578,Texas,Hardin,25108.202521733623
1467,Tennessee,Sumner,170006.99983086015
1545,Texas,Duval,18384.961576268848
1494,Texas,Bexar,55535.75528406727
258,Georgia,Dawson,124938.19714316701
472,Illinois,Massac,73629.48926827082
1823,Virginia,Lee,33296.92018741728
906,Mississippi,Lamar,976140.5117815319
508,Illinois,Whiteside,58371.42008130719
1292,Oklahoma,Harmon,10056.642675447723
1264,Oklahoma,Adair,159152.18087857033
130,Arkansas,Newton,41423.07058681477
1301,Oklahoma,Kiowa,64509.07217671569
1632,Texas,Marion,94646.0358266003
823,Michigan,Ingham,74519.64725449157
543,Iowa,Dubuque,121483.78771626683
358,Georgia,Twiggs,9556.93466272394
504,Illinois,Warren,152010.61155730268
1421,Tennessee,Hawkins,15226.442961120712
123,Arkansas,Madison,74571.56942128087
1291,Oklahoma,Greer,12232.418890867484
48,Alabama,Monroe,21706.490430020345
1268,Oklahoma,Beckham,51936.18540172109
835,Michigan,Leelanau,13802.518882481701
1773,Virginia,Alleghany,138200.59416678725
821,Michigan,Houghton,57433.63646922084
1343,South Carolina,Anderson,198417.60078475042
346,Georgia,Taliaferro,68011.34276620307
655,Kentucky,Greenup,21199.842630402203
1203,Ohio,Geauga,200454.92797018233
1443,Tennessee,McMinn,398836.50912608433
1054,Missouri,Warren,20131.357952330112
1266,Oklahoma,Atoka,15667.895523405394
303,Georgia,Lee,11476.119700277914
305,Georgia,Lincoln,177214.52801461983
1448,Tennessee,Moore,59757.74624123256
1213,Ohio,Holmes,71275.13347337954
1726,Texas,Wise,10141.913139173152
135,Arkansas,Poinsett,12452.923062989523
1850,Virginia,Roanoke,13469.382235919353
820,Michigan,Hillsdale,256521.13769345853
1115,North Carolina,Greene,6785.690926275391
597,Iowa,Tama,13786.188575270588
1641,Texas,Menard,68337.87420448623
127,Arkansas,Monroe,17033.264848880648
473,Illinois,McDonough,348416.4841755693
1016,Missouri,Miller,11359.76564962716
841,Michigan,Manistee,559313.3889321806
1852,Virginia,Rockingham,12141.880174655642
1004,Missouri,Lafayette,3009.5479715190645
1591,Texas,Houston,156989.61241739788
501,Illinois,Union,13489.214704468784
1513,Texas,Cass,7707.5611279892855
150,Arkansas,Washington,44109.385620339264
554,Iowa,Hardin,73556.93244059189
107,Arkansas,Greene,218487.85258899027
1637,Texas,McCulloch,128031.03353355505
1416,Tennessee,Hamblen,73066.79479666823
550,Iowa,Grundy,3715.7711221873747
283,Georgia,Habersham,47926.96047650908
1786,Virginia,Campbell,32045.600503839843
1043,Missouri,Schuyler,33870.06388222235
17,Alabama,Conecuh,18033.850775898536
1543,Texas,Dimmit,10396.140039967479
565,Iowa,Jones,20354.898384798566
331,Georgia,Pulaski,1161347.203242918
693,Kentucky,Menifee,17930.28714418574
455,Illinois,Jersey,91987.10129276503
1701,Texas,Throckmorton,41223.22767934202
1169,North Carolina,Washington,83927.40954579257
1041,Missouri,Ripley,7066.53050718342
1525,Texas,Comal,61430.18325000857
806,Michigan,Cheboygan,7485.803013085058
866,Michigan,Shiawassee,217161.97880784908
1239,Ohio,Perry,29449.2296366803
1402,Tennessee,Crockett,13876.674830617601
464,Illinois,Livingston,8025.646354809377
858,Michigan,Oscoda,80874.74722585367
1006,Missouri,Lewis,88213.92062981825
533,Iowa,Clay,10503.970243317794
1150,North Carolina,Polk,74508.97513635848
1387,Tennessee,Bedford,18664.951966411736
1790,Virginia,Charlotte,12430.45706283834
502,Illinois,Vermilion,26038.7967166101
1515,Texas,Chambers,1189665.7931733967
740,Louisiana,Calcasieu,7653.273931846594
1129,North Carolina,Lenoir,470655.7688547612
574,Iowa,Mahaska,166610.04556920056
978,Missouri,Cooper,7634.938847950994
253,Georgia,Cook,113020.24450289333
518,Iowa,Benton,178153.9630536245
1712,Texas,Victoria,253961.16308306562
1011,Missouri,Madison,48602.23786051543
1758,Utah,Washington,64836.761991044994
877,Mississippi,Bolivar,88499.19648366643
545,Iowa,Fayette,585737.5684131247
540,Iowa,Delaware,4354.384185292629
790,Massachusetts,Worcester,196244.3001026596
1442,Tennessee,Maury,499417.9633032733
1530,Texas,Cottle,1666736.852135373
378,Idaho,Bear Lake,21305.79225609391
829,Michigan,Kalamazoo,428535.19757063204
897,Mississippi,Humphreys,63767.460618565376
1117,North Carolina,Halifax,37069.47348611388
1159,North Carolina,Stanly,2792.6483327877813
192,Florida,Manatee,26323.26449370571
420,Illinois,Bond,28487.968763073695
547,Iowa,Franklin,9587.987721940357
1564,Texas,Gillespie,237799.05805861743
1116,North Carolina,Guilford,49397.59804063775
1040,Missouri,Reynolds,8947.067871862731
1813,Virginia,Hanover,13857.304813016442
57,Alabama,Sumter,47227.09279750339
1359,South Carolina,Fairfield,43875.539411054866
755,Louisiana,Jefferson,6901.031559365029
443,Illinois,Gallatin,82329.45189420818
1285,Oklahoma,Dewey,5229.384848625751
1194,Ohio,Darke,19079.6781465179
1447,Tennessee,Montgomery,4577.661555658495
692,Kentucky,Meade,13454.079146262837
1846,Virginia,Prince William,48469.97405680803
1672,Texas,Reeves,452362.3443739466
1485,Texas,Armstrong,25759.44364682266
780,Louisiana,West Carroll,49826.41889056675
1818,Virginia,James City,38714.28486258171
1757,Utah,Wasatch,55650.29338362113
39,Alabama,Lee,54521.49371855126
1157,North Carolina,Sampson,29380.391581179843
460,Illinois,Knox,788969.0526043776
1455,Tennessee,Putnam,22200.18716018259
1380,South Carolina,Saluda,14799.350267131585
1026,Missouri,Osage,26903.101924045804
1733,Utah,Box Elder,34727.64353360518
387,Idaho,Camas,21393.0897032939
1495,Texas,Blanco,17581.427527012373
1729,Texas,Young,42568.52717526436
467,Illinois,Macoupin,77339.49141316362
1862,Virginia,Sussex,5263.70060965563
1417,Tennessee,Hamilton,293421.26371294365
1020,Missouri,Montgomery,38385.84425084167
1827,Virginia,Madison,174360.8287378287
807,Michigan,Chippewa,55768.80037826444
1199,Ohio,Fayette,22732.120818677256
797,Michigan,Baraga,43597.324871958685
1163,North Carolina,Transylvania,39991.059509146224
177,Florida,Hendry,32300.884135462176
22,Alabama,Dale,37729.4631787213
109,Arkansas,Hot Spring,12162.406396791
1433,Tennessee,Lauderdale,63450.95516677876
511,Illinois,Winnebago,4541.063940904081
1105,North Carolina,Davie,28382.35441603826
708,Kentucky,Pike,74618.84282029918
20,Alabama,Crenshaw,70756.47730613971
889,Mississippi,Franklin,629628.2144438736
308,Georgia,Lumpkin,1845289.1826844222
207,Florida,Sarasota,36625.545362538
669,Kentucky,Kenton,68648.98364018333
318,Georgia,Montgomery,6541.778268562736
1395,Tennessee,Carter,16197.252568056792
1582,Texas,Haskell,23196.453716568085
1670,Texas,Real,309318.50907732703
913,Mississippi,Lowndes,5388.0524928714685
222,Georgia,Banks,42084.00281716091
1027,Missouri,Ozark,443194.8027317794
1705,Texas,Trinity,37031.56088941711
68,Arizona,Gila,129411.16260373883
1462,Tennessee,Sevier,21266.932321619646
872,Mississippi,Adams,407420.0257771571
1488,Texas,Bailey,118834.18324077917
620,Kentucky,Boyd,46889.36663308561
251,Georgia,Colquitt,59890.93223167699
1839,Virginia,Orange,143119.0854612967
1544,Texas,Donley,4860.218003514306
333,Georgia,Quitman,43415.39021190274
1459,Tennessee,Rutherford,9893.190883042036
568,Iowa,Lee,36076.020662876814
1052,Missouri,Texas,20721.838751719293
1627,Texas,Llano,30168.29905318265
670,Kentucky,Knott,87094.31010043743
1653,Texas,Newton,6184.604125672833
146,Arkansas,Sharp,1827811.8516932346
590,Iowa,Poweshiek,11153.379734650793
1233,Ohio,Morgan,534474.939524019
1873,New Hampshire,Cheshire,8166.703797102706
1208,Ohio,Hardin,81443.45413591218
1840,Virginia,Page,165248.7235635194
1867,Virginia,Westmoreland,29306.015752639694
31,Alabama,Hale,20313.798158228517
51,Alabama,Perry,45563.114950612224
607,Iowa,Winneshiek,334602.2696641283
791,Michigan,Alcona,1315586.571116597
278,Georgia,Glynn,48012.31599692638
1816,Virginia,Highland,129322.42856054305
614,Kentucky,Ballard,24167.9239756911
641,Kentucky,Edmonson,603983.1002404687
704,Kentucky,Owen,7315.042479037205
261,Georgia,Dooly,121881.38680018137
352,Georgia,Tift,163422.36243155206
1317,Oklahoma,Oklahoma,27963.512610969876
1021,Missouri,Morgan,91797.63315228019
648,Kentucky,Fulton,973462.5728429045
662,Kentucky,Henry,19863.255314268583
836,Michigan,Lenawee,143204.81074673784
1305,Oklahoma,Love,3029.168163750576
309,Georgia,Macon,61094.62462444912
113,Arkansas,Jackson,10113.602219102948
600,Iowa,Van Buren,97470.271735096
1197,Ohio,Erie,11237.991504061132
1687,Texas,Shelby,26710.59063476615
819,Michigan,Gratiot,8052.539242359703
301,Georgia,Lanier,9116.07726535411
1260,Ohio,Wayne,50951.89288610117
635,Kentucky,Clark,12171.862306953599
751,Louisiana,Grant,119595.05036430935
1354,South Carolina,Colleton,269756.06328275223
1844,Virginia,Prince Edward,33349.30761664894
