,0,1,2
519,Illinois,Jersey,30328.34415121799
1007,Missouri,Vernon,94388.47326592758
1742,Texas,Sutton,69738.1409619618
598,Iowa,Clayton,39754.945196747365
921,Missouri,Cape Girardeau,41508.66740688398
1646,Texas,Jasper,49999.102604164626
1245,Ohio,Fairfield,153718.5684072575
443,Idaho,Benewah,4486.427858070286
1840,Virginia,Craig,148935.02542733692
1014,Nebraska,Adams,6230.559786399959
1185,North Carolina,Moore,58029.16524049281
1744,Texas,Tarrant,9615.789663127769
1020,Nebraska,Box Butte,24393.676809901113
958,Missouri,Lafayette,90368.93102389885
2,Alabama,Barbour,16921.15504284377
564,Illinois,Tazewell,19356.669363659126
856,Mississippi,Jefferson,10423.862612196002
1860,Virginia,Hanover,105928.14485747073
1720,Texas,Refugio,123271.63240164657
983,Missouri,Perry,29328.47590236419
88,Arkansas,Chicot,127224.22809230599
1065,Nebraska,Keya Paha,65729.25055001391
220,Florida,Bay,54507.50080792812
1277,Ohio,Miami,65375.394580954424
1141,North Carolina,Catawba,115063.26610652688
1713,Texas,Presidio,154329.7022062705
1417,South Carolina,Lee,74047.71479897383
1249,Ohio,Gallia,15662.949258911223
27,Alabama,Fayette,480798.9759747373
552,Illinois,Pulaski,7346.93589020559
486,Illinois,Brown,9131.925207720755
1641,Texas,Hunt,21543.144534771673
708,Louisiana,Ouachita,33588.0919021647
549,Illinois,Piatt,31923.494547133712
1863,Virginia,Highland,12766.51663709666
437,Georgia,Wilkinson,8039.454080103375
834,Mississippi,Chickasaw,10654.23523570617
726,Louisiana,Winn,97433.96782775462
245,Florida,Holmes,25233.799293539734
1095,Nebraska,Sherman,66151.87417489021
1448,Tennessee,Coffee,527943.0550950456
176,Colorado,Fremont,28297.37349053104
1105,Nebraska,Wheeler,13936.579880736874
554,Illinois,Randolph,79349.38036845179
578,Iowa,Adams,17289.468330051186
1812,Vermont,Franklin,101895.86231990386
1204,North Carolina,Sampson,11426.685689390948
359,Georgia,Jeff Davis,185334.21912412377
1756,Texas,Uvalde,86727.23654893291
784,Michigan,Kalkaska,28018.558694761254
1074,Nebraska,Merrick,5037.044599700254
613,Iowa,Greene,19177.967409951267
1893,Virginia,Prince William,51261.20146646879
100,Arkansas,Desha,3512.066240234244
1241,Ohio,Darke,13167.072400895302
99,Arkansas,Dallas,1035935.733093565
824,Michigan,Wayne,8925.628223337675
1382,Oklahoma,Wagoner,296907.7938823188
964,Missouri,Macon,8756.304851053861
817,Michigan,Saginaw,62232.397478923274
876,Mississippi,Oktibbeha,10441.004006168763
1527,Texas,Anderson,269797.0056253661
678,Louisiana,Assumption,152012.25761964946
616,Iowa,Hamilton,8899.899289361872
1607,Texas,Freestone,20090.957437426856
1400,South Carolina,Clarendon,73521.53938475286
1343,Oklahoma,Jackson,365464.00267105864
1002,Missouri,Stoddard,8172.301384064712
212,Colorado,Sedgwick,62953.94998470832
1006,Missouri,Texas,35034.929690436045
111,Arkansas,Independence,945249.5165546027
1617,Texas,Gregg,380820.36023657897
500,Illinois,Edgar,107885.70293157005
1534,Texas,Austin,21696.415911793312
55,Alabama,Russell,67291.89524555056
1000,Missouri,Shannon,204732.9241348573
404,Georgia,Seminole,11394.740042279202
996,Missouri,Saline,114201.44292132123
1861,Virginia,Henrico,39473.21452791479
333,Georgia,Evans,12401.775234483825
107,Arkansas,Greene,124911.20376199092
1864,Virginia,Isle of Wight,93505.79501297857
318,Georgia,Coweta,29395.016810987516
1106,Nebraska,York,31465.160842050307
1161,North Carolina,Granville,508173.0631075321
1825,Virginia,Augusta,100677.60042540965
839,Mississippi,Coahoma,116171.32759659269
1138,North Carolina,Camden,9751.050477936475
737,Massachusetts,Barnstable,39654.47613750055
1416,South Carolina,Laurens,29810.156190260004
565,Illinois,Union,633400.1172710692
1360,Oklahoma,Muskogee,7527.0626334197095
487,Illinois,Bureau,212289.1022134968
1730,Texas,San Saba,6033.666955381272
1034,Nebraska,Custer,8571.23951894212
456,Idaho,Clearwater,40551.697437811956
1078,Nebraska,Nuckolls,3276.2095262037387
1627,Texas,Harrison,473637.9290400838
704,Louisiana,Madison,159609.56260254985
556,Illinois,Rock Island,27055.84170243256
105,Arkansas,Garland,68916.33002892348
835,Mississippi,Choctaw,13760.793276879864
679,Louisiana,Avoyelles,10918.309543339326
360,Georgia,Jefferson,75489.98565305863
1703,Texas,Ochiltree,14567.394078915026
452,Idaho,Canyon,32252.60379547988
925,Missouri,Cedar,36604.34456816263
1802,Utah,Uintah,187434.9877961374
897,Mississippi,Walthall,499249.4949490071
819,Michigan,Schoolcraft,9910.297473650271
65,Arizona,Apache,3529.870091736504
1156,North Carolina,Forsyth,42070.19280190223
629,Iowa,Jones,42425.36687579807
1022,Nebraska,Brown,4738.685627149979
298,Georgia,Butts,9577.194136103406
50,Alabama,Morgan,110524.95127545731
1605,Texas,Fort Bend,33069.17717862522
813,Michigan,Otsego,26274.44629341906
805,Michigan,Muskegon,5618.457780477621
854,Mississippi,Jackson,5895.481279262164
1041,Nebraska,Douglas,140113.8142580058
413,Georgia,Telfair,72503.0073755134
1153,North Carolina,Duplin,35208.81583486538
1276,Ohio,Mercer,64548.985750659995
1394,South Carolina,Berkeley,16441.79917106984
163,Colorado,Cheyenne,2383.74652597807
162,Colorado,Chaffee,55052.38454242609
1693,Texas,Montague,4150.192759483066
1752,Texas,Trinity,18502.615723453968
1498,Tennessee,Overton,10621.555954391477
72,Arizona,Maricopa,40282.03692743294
331,Georgia,Elbert,11308.306403430319
1611,Texas,Gillespie,26509.943316403765
507,Illinois,Gallatin,5619.455186786569
1589,Texas,Dickens,11736.370802216365
1926,New Hampshire,Strafford,95950.2173955035
15,Alabama,Coffee,6470.023886334628
1273,Ohio,Marion,56652.06439709771
513,Illinois,Henderson,19322.001509943715
810,Michigan,Ontonagon,5966.533065742181
150,Arkansas,Washington,6964.933020986725
713,Louisiana,Richland,39902.45437829228
793,Michigan,Mackinac,10521.628810999313
1143,North Carolina,Cherokee,8296.449396889686
1822,Virginia,Amherst,38707.55421009932
125,Arkansas,Miller,52802.49766133672
1366,Oklahoma,Osage,16423.07113793839
536,Illinois,Massac,91305.59940308149
1122,Nevada,Washoe,3152202.908583156
602,Iowa,Davis,24165.76846041634
1635,Texas,Hockley,8607.517937106804
783,Michigan,Kalamazoo,1210322.115619274
293,Georgia,Brantley,52244.92362001769
728,Maine,Franklin,4620565.7885205
385,Georgia,Muscogee,18578.705808507886
1489,Tennessee,Maury,313755.80578626867
1879,Virginia,Nelson,22876.908762670722
1329,Oklahoma,Creek,18781.299462574705
183,Colorado,Jackson,54261.700501481944
190,Colorado,Las Animas,31253.70323007216
1388,South Carolina,Aiken,4935.937816054369
1569,Texas,Collin,5288.453523534655
1140,North Carolina,Caswell,58906.32602950458
1032,Nebraska,Colfax,79316.7177626646
1300,Ohio,Trumbull,92935.09381996412
1738,Texas,Starr,7665.064007630947
455,Idaho,Clark,10658.80545544431
1208,North Carolina,Surry,72128.64719617945
1371,Oklahoma,Pontotoc,74581.73985659404
1232,Ohio,Carroll,131389.2965126875
920,Missouri,Camden,54788.64069267609
627,Iowa,Jefferson,13756.200601136265
1537,Texas,Bastrop,11749.92882169613
267,Florida,Pinellas,11470.025537346963
494,Illinois,Clay,98183.69195832894
1062,Nebraska,Johnson,200367.9841684047
1887,Virginia,Page,4544.081413312389
391,Georgia,Pickens,105301.17981075394
1123,Nevada,White Pine,26387.90969085041
1551,Texas,Brown,40935.48470245431
511,Illinois,Hancock,24407.870390357642
68,Arizona,Gila,184885.5006598338
1542,Texas,Blanco,8395.46798420773
744,Massachusetts,Worcester,42568.36572520222
304,Georgia,Charlton,8401.415947172596
1751,Texas,Travis,17541.392522046088
1011,Missouri,Webster,221506.5945173419
1030,Nebraska,Cheyenne,66844.80323200965
1777,Texas,Zapata,11396.600797641462
1683,Texas,Maverick,11393.920866278177
193,Colorado,Mesa,36936.35209049155
1501,Tennessee,Polk,19840.886435674725
786,Michigan,Keweenaw,54165.329036535644
1722,Texas,Robertson,10028.68042118786
837,Mississippi,Clarke,33646.29356927447
477,Idaho,Shoshone,76519.23352374959
1265,Ohio,Lake,54247.150184010185
192,Colorado,Logan,271416.567598302
196,Colorado,Montezuma,88609.84577730927
1747,Texas,Terry,52836.766088925295
1715,Texas,Randall,15283.658907563846
1677,Texas,Lynn,210324.41232478168
643,Iowa,Monona,199553.56606418642
1787,Utah,Garfield,63820.53797580237
534,Illinois,Marshall,46735.195574092504
1085,Nebraska,Polk,26815.373784926327
175,Colorado,El Paso,52915.449536114604
745,Michigan,Alcona,19494.139636382013
412,Georgia,Taylor,12053.405453684554
1139,North Carolina,Carteret,27074.671591296577
170,Colorado,Denver,12153.394814495643
1467,Tennessee,Hardin,5363.47510987648
1783,Utah,Daggett,16973.87217939912
1508,Tennessee,Sequatchie,29149.79600520621
560,Illinois,Scott,8847.029451319591
69,Arizona,Graham,41967.78380997512
484,Illinois,Bond,31657.259434797008
222,Florida,Brevard,2515.201586927934
256,Florida,Manatee,1431352.3699598843
1409,South Carolina,Greenville,65207.871475163636
259,Florida,Miami-Dade,327722.5560877457
1426,South Carolina,Richland,9461.158859752615
1706,Texas,Palo Pinto,36750.431369245074
398,Georgia,Rabun,6641.3524296197875
607,Iowa,Dubuque,34319.3876338815
683,Louisiana,Caddo,4544085.5812191665
1102,Nebraska,Washington,159156.23075060817
1577,Texas,Cottle,2659349.72007207
671,Iowa,Winneshiek,10805.051209245847
160,Colorado,Boulder,107952.70856731312
1096,Nebraska,Sioux,28190.947838624896
1341,Oklahoma,Haskell,208875.50013154626
1908,Virginia,Surry,44015.037117167674
762,Michigan,Clare,22058.168840886534
1089,Nebraska,Saline,224709.32845463906
1709,Texas,Parmer,34346.578480149896
1236,Ohio,Clinton,31414.868299655333
395,Georgia,Pulaski,214570.84920542076
108,Arkansas,Hempstead,3879.4251968810922
738,Massachusetts,Essex,41920.31209778158
44,Alabama,Marengo,22575.843377954152
481,Idaho,Washington,2173.8742112803793
476,Idaho,Power,34193.9246112637
1128,North Carolina,Ashe,83296.3985471726
1132,North Carolina,Bladen,842.9854472073303
806,Michigan,Newaygo,-855.684333692466
696,Louisiana,Iberia,596016.1850453787
1764,Texas,Webb,54812.602166480756
64,Alabama,Winston,55668.44478964084
320,Georgia,Crisp,12598.735082383108
1252,Ohio,Guernsey,14644.06052947149
499,Illinois,Douglas,23279.522926726393
1833,Virginia,Campbell,9391.57922822322
169,Colorado,Delta,36387.90972136043
1696,Texas,Morris,27175.364482797053
179,Colorado,Grand,21622.47697434773
1809,Vermont,Bennington,299330.37141539954
1187,North Carolina,New Hanover,46758.295010877555
233,Florida,Flagler,17217.828038329484
1714,Texas,Rains,2447963.205403223
628,Iowa,Johnson,18453.639760179693
1192,North Carolina,Pasquotank,1945.2757134133199
985,Missouri,Phelps,78149.30880756231
714,Louisiana,Sabine,3103.891670268151
276,Florida,Union,4892.076813846525
24,Alabama,Elmore,14429.121276947344
1724,Texas,Runnels,3507623.135543889
482,Illinois,Adams,321600.02141332853
1163,North Carolina,Guilford,9891.157755817596
1314,Oklahoma,Beaver,218833.05238990713
775,Michigan,Houghton,29233.585961973222
508,Illinois,Greene,831.9406979216931
1661,Texas,Kinney,53787.795090881715
241,Florida,Hendry,16153.011529348849
102,Arkansas,Faulkner,76192.93164436502
934,Missouri,Dade,69805.73190542281
1005,Missouri,Taney,58687.97248910873
1302,Ohio,Union,14561.516553555433
1836,Virginia,Charles City,5434.337540645533
459,Idaho,Franklin,23099.617659641804
1004,Missouri,Sullivan,11828.886522659504
116,Arkansas,Lafayette,274658.18545448256
1114,Nevada,Humboldt,19488.001239177414
355,Georgia,Houston,912893.5012148954
326,Georgia,Dougherty,6455.720653075813
1695,Texas,Moore,40822.699983669285
1165,North Carolina,Harnett,48652.24245088991
1214,North Carolina,Wake,19844.584261467466
796,Michigan,Marquette,414150.8260581294
1795,Utah,Rich,279204.9106520605
517,Illinois,Jasper,786358.2587586638
1799,Utah,Sevier,12528.459319751048
1673,Texas,Live Oak,13276.108009505644
1025,Nebraska,Butler,97771.24817669671
532,Illinois,Madison,-1146.4762854751198
348,Georgia,Hall,60705.40051758942
765,Michigan,Delta,3724.7791993104156
870,Mississippi,Marshall,31373.277842277515
1835,Virginia,Carroll,308241.03968745546
1066,Nebraska,Kimball,11395.268269721486
620,Iowa,Henry,44480.64497837847
724,Louisiana,West Carroll,459263.47539769753
153,Arkansas,Yell,7608.986777591208
132,Arkansas,Perry,22779.244735353546
821,Michigan,Tuscola,2787.148342810215
1063,Nebraska,Kearney,54616.156533649635
1780,Utah,Box Elder,34087.465633126
1470,Tennessee,Henderson,95329.69785592705
74,Arizona,Navajo,5781.6206442459625
1745,Texas,Taylor,441622.18671141093
906,Missouri,Adair,55073.937463150614
1221,North Carolina,Yadkin,10980.115759354714
1570,Texas,Collingsworth,948.3640518726622
1515,Tennessee,Tipton,17453.9848770369
1567,Texas,Coke,29245.15742033276
1308,Ohio,Williams,3812.6999624870855
1421,South Carolina,McCormick,13428.703530790986
341,Georgia,Glascock,46882.73359756269
721,Louisiana,Washington,18337.69665440402
117,Arkansas,Lawrence,171816.5700841316
901,Mississippi,Webster,571433.4659245049
1711,Texas,Polk,17773.09869806177
758,Michigan,Cass,25323.406529059976
733,Maine,Penobscot,52392.88230072382
97,Arkansas,Crittenden,310622.16745578207
446,Idaho,Boise,64420.39848067151
1529,Texas,Angelina,10738.46906232221
952,Missouri,Jackson,6290.235491726364
1630,Texas,Hays,2890.959015807389
1026,Nebraska,Cass,8494.933876841857
104,Arkansas,Fulton,31187.20756587827
732,Maine,Oxford,63083.30875213711
1159,North Carolina,Gates,11573.607901467241
1761,Texas,Waller,82736.53856881667
826,Mississippi,Adams,338690.1375437505
1296,Ohio,Seneca,4956.048510612878
1596,Texas,Ellis,82122.86062125603
1628,Texas,Hartley,2532.4530100327656
825,Michigan,Wexford,63848.4353642558
1175,North Carolina,Lee,19513.029769549325
148,Arkansas,Union,39796.465723589914
1178,North Carolina,Macon,10109.62830164815
1044,Nebraska,Franklin,46266.68906703638
467,Idaho,Lemhi,15400.5878544469
1042,Nebraska,Dundy,149333.5792267321
301,Georgia,Candler,21241.080610191722
1001,Missouri,Shelby,24063.262989396662
213,Colorado,Summit,29126.59464814374
135,Arkansas,Poinsett,3696293.3799809706
1792,Utah,Millard,-1089.7973445841237
716,Louisiana,Tensas,-645.9015122265891
1258,Ohio,Highland,25379.773404346586
577,Iowa,Adair,821083.2290100551
441,Idaho,Bannock,6841.4415571212585
951,Missouri,Iron,14959.993211255744
1803,Utah,Utah,238000.2250275969
1355,Oklahoma,Mayes,3990.7278740418033
1129,North Carolina,Avery,-767.2686014507523
390,Georgia,Peach,29848.184390411618
1288,Ohio,Pike,36639.22595239092
1476,Tennessee,Jefferson,2300392.2756875805
940,Missouri,Franklin,1913636.782816118
249,Florida,Lafayette,15262.321770863158
1621,Texas,Hall,9657.949025805354
587,Iowa,Buena Vista,75059.53610006307
1313,Oklahoma,Atoka,14025.668671095575
669,Iowa,Webster,19416.911832921367
1871,Virginia,Loudoun,234474.69478672105
1157,North Carolina,Franklin,1031297.6297619742
753,Michigan,Bay,32437.342722477955
1397,South Carolina,Cherokee,3304.6505555882286
1911,Virginia,Virginia Beach,5593.930128649289
741,Massachusetts,Nantucket,27724.297668053623
1704,Texas,Oldham,167945.7495073404
1278,Ohio,Monroe,200711.81330991094
1773,Texas,Wise,8820.093544927284
915,Missouri,Boone,36281.53367795741
1762,Texas,Ward,46083.548626007614
224,Florida,Calhoun,26362.173625225416
1380,Oklahoma,Tillman,232481.4794473887
658,Iowa,Shelby,179811.10731254463
1148,North Carolina,Craven,36576.54454096074
448,Idaho,Bonneville,6245.503551064071
600,Iowa,Crawford,206667.83531894823
1503,Tennessee,Rhea,25420.89666417235
756,Michigan,Branch,126601.02543325358
1040,Nebraska,Dodge,83379.83527656464
124,Arkansas,Marion,933421.1362835494
1543,Texas,Borden,2580604.9371314915
261,Florida,Nassau,11085.082637365094
1393,South Carolina,Beaufort,2626035.2189796483
797,Michigan,Mason,6246.674441743369
1299,Ohio,Summit,202698.41901782248
315,Georgia,Colquitt,50553.37429383212
1832,Virginia,Buckingham,7013.08880869952
10,Alabama,Chilton,2589.2926304521357
651,Iowa,Pocahontas,102893.54796987044
229,Florida,Columbia,15155.055315179023
1737,Texas,Somervell,24361.363441590624
674,Iowa,Wright,3775.6784564634254
409,Georgia,Talbot,52041.646509115264
1113,Nevada,Eureka,476561.9013435139
997,Missouri,Schuyler,7819.351902875728
1642,Texas,Hutchinson,34718.77321309644
1663,Texas,Knox,78999.22114470373
1349,Oklahoma,Latimer,149492.38902068624
1339,Oklahoma,Harmon,141063.29205046457
1395,South Carolina,Calhoun,824340.4930666692
971,Missouri,Mississippi,6479.366847560838
206,Colorado,Rio Blanco,10001.901538420674
84,Arkansas,Boone,25756.041335707596
1735,Texas,Sherman,9704.083835197524
1717,Texas,Real,51315.80156010416
894,Mississippi,Tishomingo,32533.09325708714
1505,Tennessee,Robertson,340347.9326822361
1367,Oklahoma,Ottawa,19163.56588715132
615,Iowa,Guthrie,20995.190741436225
205,Colorado,Pueblo,15899.05461943754
799,Michigan,Menominee,16237.712504305986
71,Arizona,La Paz,214453.6080306262
165,Colorado,Conejos,18781.751814115145
349,Georgia,Hancock,59230.204721071525
1441,Tennessee,Carroll,32014.31679731678
1637,Texas,Hopkins,-28.340320384883782
1351,Oklahoma,Logan,256437.47008062722
883,Mississippi,Quitman,55760.48934810747
272,Florida,Seminole,8233.370987262893
1202,North Carolina,Rowan,42039.12542051442
573,Illinois,Will,990589.8699005722
868,Mississippi,Madison,523528.6593787278
1177,North Carolina,Lincoln,135813.25093037
1226,Ohio,Ashtabula,222025.8330476503
139,Arkansas,Pulaski,6102.733711088112
1031,Nebraska,Clay,45284.67200934798
766,Michigan,Dickinson,14036.174075789215
1849,Virginia,Fluvanna,1402471.5010807018
1280,Ohio,Morgan,15786.11845693241
1220,North Carolina,Wilson,10892.752281462153
188,Colorado,La Plata,5635.701558786358
235,Florida,Gadsden,-1125.6891188699717
537,Illinois,McDonough,7447.821562346734
228,Florida,Collier,56460.070757840105
1058,Nebraska,Holt,95217.38392423923
414,Georgia,Terrell,70426.38459716298
1880,Virginia,New Kent,10887.309455198741
653,Iowa,Pottawattamie,85641.1851034775
1826,Virginia,Bath,12818.103203306588
874,Mississippi,Newton,6610.072541391395
1244,Ohio,Erie,8378.51701739078
873,Mississippi,Neshoba,793.8773509081896
339,Georgia,Fulton,21264.16967588214
626,Iowa,Jasper,-310.9749566253538
1784,Utah,Davis,3161.080855160026
1824,Virginia,Arlington,357819.859674011
118,Arkansas,Lee,3888.897612499727
750,Michigan,Arenac,824674.3799266394
1290,Ohio,Preble,8768.976334944784
1643,Texas,Irion,26348.48638733408
909,Missouri,Audrain,10615.955681869611
1844,Virginia,Dinwiddie,11721.977179533815
1755,Texas,Upton,31552.833796697094
211,Colorado,San Miguel,24016.657922375136
1857,Virginia,Greensville,53508.723582236
1231,Ohio,Butler,662392.524850112
94,Arkansas,Conway,21951.932245733788
770,Michigan,Gladwin,18566.959339997586
1348,Oklahoma,Kiowa,8797.956982761008
1013,Missouri,Wright,48918.7780040405
818,Michigan,Sanilac,22569.46432591467
425,Georgia,Walker,49425.662498454374
673,Iowa,Worth,20775.081946656534
1528,Texas,Andrews,22448.39221563959
584,Iowa,Boone,32168.414911192012
1077,Nebraska,Nemaha,10929.977802034136
246,Florida,Indian River,107550.1034045347
1422,South Carolina,Newberry,179798.66427060848
489,Illinois,Carroll,1728619.9921228092
439,Idaho,Ada,4147.062366877469
1189,North Carolina,Onslow,4362.728414107771
715,Louisiana,Tangipahoa,55508.18389389549
57,Alabama,Sumter,222830.815973634
604,Iowa,Delaware,693834.3181769744
1144,North Carolina,Chowan,20246.56887784212
816,Michigan,Roscommon,55802.297298889614
505,Illinois,Franklin,6027.718313030103
1478,Tennessee,Knox,11094.931039205234
902,Mississippi,Wilkinson,3371.8437082497617
392,Georgia,Pierce,798319.2901843918
1896,Virginia,Richmond,499250.3100621962
707,Louisiana,Orleans,25936.742492449048
1070,Nebraska,Logan,6539.548755612152
474,Idaho,Owyhee,464261.0276926785
546,Illinois,Ogle,8290.373958598999
1125,North Carolina,Alexander,255730.34215825313
410,Georgia,Taliaferro,802268.4681536513
77,Arizona,Santa Cruz,30501.28592493391
1255,Ohio,Hardin,5559.4546992689775
504,Illinois,Ford,82018.04901439954
822,Michigan,Van Buren,14833.669421065015
1760,Texas,Walker,8880.59334523292
1216,North Carolina,Washington,8916.076307697027
1292,Ohio,Richland,10351.826930538526
136,Arkansas,Polk,237643.9372771784
972,Missouri,Moniteau,50826.28491741229
49,Alabama,Montgomery,13338.077596905752
1319,Oklahoma,Canadian,35678.77652620883
1010,Missouri,Wayne,45578.721825530505
491,Illinois,Champaign,45877.57409150579
1146,North Carolina,Cleveland,153174.679895499
1466,Tennessee,Hardeman,308226.645284619
388,Georgia,Oglethorpe,41755.95511462648
749,Michigan,Antrim,51157.463995215796
709,Louisiana,Plaquemines,12135.143095491267
45,Alabama,Marion,5464.312995450963
357,Georgia,Jackson,113160.6223824105
1092,Nebraska,Scotts Bluff,6802.909263833911
1091,Nebraska,Saunders,32042.60476538745
1045,Nebraska,Frontier,421.34663101707304
968,Missouri,McDonald,64240.94352877004
106,Arkansas,Grant,17231.885776824558
634,Iowa,Louisa,50578.92126593014
1223,Ohio,Adams,51961.239650086165
265,Florida,Palm Beach,92863.32953859436
1174,North Carolina,Jones,30425.912555065985
1451,Tennessee,Davidson,21854.485442202164
1913,Virginia,Washington,238132.24681505872
1418,South Carolina,Lexington,52792.96599514502
1117,Nevada,Lyon,203931.35678548182
1298,Ohio,Stark,62280.158518299206
649,Iowa,Palo Alto,11461.886822356297
1872,Virginia,Louisa,17683.12007516709
1559,Texas,Carson,8494.582395305712
1100,Nebraska,Thurston,1529907.964543027
1601,Texas,Fayette,17481.776723946565
888,Mississippi,Smith,21823.091634378645
1807,Utah,Weber,25876.886455416683
1434,Tennessee,Bedford,10105.159805604471
570,Illinois,Wayne,309829.2497487021
1377,Oklahoma,Sequoyah,39334.607361695205
1899,Virginia,Rockingham,1309379.7839028519
811,Michigan,Osceola,8202.225620906125
1354,Oklahoma,Marshall,39803.40797277572
1701,Texas,Nolan,62522.50239647712
1900,Virginia,Russell,12657.495743315365
1653,Texas,Karnes,169846.6235990499
290,Georgia,Berrien,135397.26330303305
112,Arkansas,Izard,3880.9886504138276
1317,Oklahoma,Bryan,5350.001038721734
1427,South Carolina,Saluda,12293.744067512818
1368,Oklahoma,Pawnee,4837.067196890305
22,Alabama,Dale,12423.116062890489
208,Colorado,Routt,44645.839458446135
1281,Ohio,Morrow,24887.396687671167
26,Alabama,Etowah,37773.03067253321
1167,North Carolina,Henderson,50781.497340995826
1374,Oklahoma,Roger Mills,409425.44167490426
463,Idaho,Jefferson,4386.743107011141
1116,Nevada,Lincoln,18100.437377160382
480,Idaho,Valley,31770.98691851808
633,Iowa,Linn,29644.202588349253
898,Mississippi,Warren,79525.18971197544
1892,Virginia,Prince George,361437.7908495006
1877,Virginia,Middlesex,137257.47864900497
636,Iowa,Lyon,23081.437750971127
992,Missouri,Randolph,8382.727638162361
423,Georgia,Union,5576.9120968533825
1437,Tennessee,Blount,28264.46049221691
836,Mississippi,Claiborne,516487.99023687944
838,Mississippi,Clay,3347.1275882353416
364,Georgia,Lamar,45915.83757855529
389,Georgia,Paulding,449909.84880149754
492,Illinois,Christian,27474.0603154327
1352,Oklahoma,Love,9703.949374013973
1457,Tennessee,Franklin,31512.96617326861
173,Colorado,Eagle,18289.81031397406
512,Illinois,Hardin,9042.489341524277
1311,Oklahoma,Adair,63510.82931104993
540,Illinois,Menard,644.4825118856261
260,Florida,Monroe,159796.07586774536
1500,Tennessee,Pickett,16910.361817809146
1275,Ohio,Meigs,74325.3570965438
129,Arkansas,Nevada,81.6836944247714
905,Mississippi,Yazoo,30654.639939270935
254,Florida,Liberty,137453.8027374012
23,Alabama,Dallas,105047.29859034854
1725,Texas,Rusk,95963.74952863094
1487,Tennessee,Marion,154163.26944720026
122,Arkansas,Lonoke,27935.38176395915
1729,Texas,San Patricio,15335.008318367198
1778,Texas,Zavala,27289.882703636842
296,Georgia,Bulloch,35129.31416516624
62,Alabama,Washington,1689312.0370703114
20,Alabama,Crenshaw,450508.59200569504
670,Iowa,Winnebago,122431.7421060245
327,Georgia,Douglas,52051.37255869891
1881,Virginia,Newport News,98693.9101387947
237,Florida,Glades,7071.1447745046335
960,Missouri,Lewis,78283.35557703732
35,Alabama,Jefferson,4203.232911930433
1364,Oklahoma,Oklahoma,58106.8934726493
255,Florida,Madison,103750.73798136936
533,Illinois,Marion,46626.60433410392
978,Missouri,Nodaway,160908.68991145084
96,Arkansas,Crawford,31662.32140359876
895,Mississippi,Tunica,26775.037229359616
496,Illinois,Coles,7490.621080946616
1307,Ohio,Wayne,412296.8688211491
1279,Ohio,Montgomery,1200648.5555453466
1666,Texas,Lampasas,73485.77072286673
1003,Missouri,Stone,86621.1671309729
954,Missouri,Jefferson,30357.185389674425
1,Alabama,Baldwin,967167.6440813943
283,Georgia,Bacon,7566.170036561737
1837,Virginia,Charlotte,13245.263349811356
442,Idaho,Bear Lake,23986.666288954897
1903,Virginia,Smyth,19627.347688004775
900,Mississippi,Wayne,36025.3026743617
1379,Oklahoma,Texas,21910.746495916035
904,Mississippi,Yalobusha,6483.041396408451
1651,Texas,Johnson,16770.964027638955
1496,Tennessee,Morgan,2645.9970715878317
1831,Virginia,Buchanan,17112.73924326397
1462,Tennessee,Grundy,18459.82127809739
1037,Nebraska,Dawson,14505.870747564168
691,Louisiana,East Carroll,53789.012770586785
903,Mississippi,Winston,12283.655003429245
515,Illinois,Iroquois,53981.890982661724
1619,Texas,Guadalupe,110038.08753154303
502,Illinois,Effingham,11662.561476594567
1865,Virginia,James City,57230.213523689854
146,Arkansas,Sharp,131412.28857003574
1112,Nevada,Esmeralda,38516.40908859085
931,Missouri,Cole,6441.240288658857
1917,Virginia,York,98655.28634773374
1168,North Carolina,Hertford,46567.53150182634
1676,Texas,Lubbock,196003.5619108863
1012,Missouri,Worth,190674.56662705846
1918,New Hampshire,Belknap,429661.69513138133
1162,North Carolina,Greene,3409.9659710352353
586,Iowa,Buchanan,4584.898396202819
1804,Utah,Wasatch,23643.890993105713
460,Idaho,Fremont,144017.23389142333
1282,Ohio,Muskingum,236142.62080263242
490,Illinois,Cass,27751.919072515968
650,Iowa,Plymouth,21309.873672380858
1344,Oklahoma,Jefferson,1230623.016644401
329,Georgia,Echols,8606.557445227156
1901,Virginia,Scott,38467.737128962355
1882,Virginia,Norfolk,199363.64404929293
1316,Oklahoma,Blaine,29038.610893090983
659,Iowa,Sioux,61232.87202496958
473,Idaho,Oneida,14448.410007119457
1485,Tennessee,Macon,26617.620614617208
1370,Oklahoma,Pittsburg,18337.097263512333
864,Mississippi,Lee,4049.110980679159
1047,Nebraska,Gage,75535.69020390674
1603,Texas,Floyd,5500.212444152235
199,Colorado,Otero,785394.2391697749
949,Missouri,Howard,120689.6970336633
1665,Texas,Lamb,306573.48844762315
1538,Texas,Baylor,6295.073887614187
7,Alabama,Calhoun,-980.774458035138
232,Florida,Escambia,30929.823081328006
980,Missouri,Osage,104395.29769913989
1443,Tennessee,Cheatham,8572.235741112881
734,Maine,Waldo,13231.817626448626
1716,Texas,Reagan,5009.44373683871
867,Mississippi,Lowndes,40028.86043450883
1119,Nevada,Nye,26589.457091319593
1851,Virginia,Frederick,148206.43357947643
1565,Texas,Clay,12014.844285860627
849,Mississippi,Hinds,36770.01577667471
1587,Texas,Denton,75456.06953504737
